UF,Cód_IBGE,Ano,Setor,Valor,Variável
Amapá,16,2011,20 Fabricação de produtos químicos,,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2011,24 Metalurgia,,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2011,"29 Fabricação de veículos automotores, reboques e carrocerias",,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2012,Total,304524.0,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2012,B Indústrias extrativas,,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2012,C Indústrias de transformação,,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2012,10 Fabricação de produtos alimentícios,45696.0,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2012,20 Fabricação de produtos químicos,,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2012,24 Metalurgia,,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2012,"29 Fabricação de veículos automotores, reboques e carrocerias",,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2013,Total,304165.0,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2013,B Indústrias extrativas,9464.0,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2013,C Indústrias de transformação,294701.0,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2013,10 Fabricação de produtos alimentícios,33795.0,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2013,20 Fabricação de produtos químicos,,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2013,24 Metalurgia,175048.0,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2013,"29 Fabricação de veículos automotores, reboques e carrocerias",215.0,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2014,Total,435171.0,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2014,B Indústrias extrativas,21508.0,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2014,C Indústrias de transformação,413663.0,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2014,10 Fabricação de produtos alimentícios,66389.0,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2014,20 Fabricação de produtos químicos,,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2014,24 Metalurgia,,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2014,"29 Fabricação de veículos automotores, reboques e carrocerias",125.0,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2015,Total,331557.0,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2015,B Indústrias extrativas,999.0,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2015,C Indústrias de transformação,330558.0,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2015,10 Fabricação de produtos alimentícios,89816.0,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2015,20 Fabricação de produtos químicos,,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2015,24 Metalurgia,,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2015,"29 Fabricação de veículos automotores, reboques e carrocerias",,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2016,Total,352667.0,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2016,B Indústrias extrativas,392.0,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2016,C Indústrias de transformação,352275.0,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2016,10 Fabricação de produtos alimentícios,68182.0,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2016,20 Fabricação de produtos químicos,,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2016,24 Metalurgia,,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2016,"29 Fabricação de veículos automotores, reboques e carrocerias",,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2017,Total,270007.0,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2017,B Indústrias extrativas,166.0,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2017,C Indústrias de transformação,269841.0,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2017,10 Fabricação de produtos alimentícios,48185.0,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2017,20 Fabricação de produtos químicos,,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2017,24 Metalurgia,,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2017,"29 Fabricação de veículos automotores, reboques e carrocerias",,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2018,Total,447862.0,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2018,B Indústrias extrativas,5439.0,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2018,C Indústrias de transformação,442423.0,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2018,10 Fabricação de produtos alimentícios,107643.0,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2018,20 Fabricação de produtos químicos,,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2018,24 Metalurgia,,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2018,"29 Fabricação de veículos automotores, reboques e carrocerias",71.0,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2019,Total,319380.0,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2019,B Indústrias extrativas,224.0,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2019,C Indústrias de transformação,319156.0,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2019,10 Fabricação de produtos alimentícios,57931.0,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2019,20 Fabricação de produtos químicos,4.0,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2019,24 Metalurgia,,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2019,"29 Fabricação de veículos automotores, reboques e carrocerias",,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2020,Total,442785.0,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2020,B Indústrias extrativas,37590.0,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2020,C Indústrias de transformação,405195.0,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2020,10 Fabricação de produtos alimentícios,91719.0,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2020,20 Fabricação de produtos químicos,,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2020,24 Metalurgia,,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2020,"29 Fabricação de veículos automotores, reboques e carrocerias",,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2021,Total,561926.0,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2021,B Indústrias extrativas,33042.0,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2021,C Indústrias de transformação,528884.0,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2021,10 Fabricação de produtos alimentícios,165423.0,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2021,20 Fabricação de produtos químicos,,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2021,24 Metalurgia,,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2021,"29 Fabricação de veículos automotores, reboques e carrocerias",150.0,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2022,Total,605684.0,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2022,B Indústrias extrativas,31686.0,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2022,C Indústrias de transformação,573998.0,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2022,10 Fabricação de produtos alimentícios,139975.0,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2022,20 Fabricação de produtos químicos,,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2022,24 Metalurgia,,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2022,"29 Fabricação de veículos automotores, reboques e carrocerias",,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2023,Total,602485.0,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2023,B Indústrias extrativas,16955.0,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2023,C Indústrias de transformação,585530.0,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2023,10 Fabricação de produtos alimentícios,162704.0,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2023,20 Fabricação de produtos químicos,2560.0,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2023,24 Metalurgia,,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Amapá,16,2023,"29 Fabricação de veículos automotores, reboques e carrocerias",221.0,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Tocantins,17,2007,Total,864587.0,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Tocantins,17,2007,B Indústrias extrativas,5976.0,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Tocantins,17,2007,C Indústrias de transformação,858611.0,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Tocantins,17,2007,10 Fabricação de produtos alimentícios,655426.0,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Tocantins,17,2007,20 Fabricação de produtos químicos,11803.0,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Tocantins,17,2007,24 Metalurgia,,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Tocantins,17,2007,"29 Fabricação de veículos automotores, reboques e carrocerias",1659.0,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Tocantins,17,2008,Total,902028.0,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Tocantins,17,2008,B Indústrias extrativas,9770.0,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Tocantins,17,2008,C Indústrias de transformação,892259.0,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Tocantins,17,2008,10 Fabricação de produtos alimentícios,671128.0,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Tocantins,17,2008,20 Fabricação de produtos químicos,50636.0,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
Tocantins,17,2008,24 Metalurgia,1621.0,"Custos com consumo de matérias-primas, materiais auxiliares e componentes"
